Date,Lineage,Site Location,Bag Number,Oyster Number,Pit Tag Start Num,Pit Tag End Num,Length,Width,Status,Notes,Picture taken by,Analyzed by,Date reported dead,Notes extended,
19-Oct-22,FI,RWU,2,27,9820910659,29459,69.54,58.46,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,53,9820910659,29458,23.93,21.45,Alive,,,,,,
26-Aug-21,NR,RWU,2,40,9820910659,29458,35.23,29.82,Alive,,,,,,
25-Oct-21,NR,RWU ,2,24,9820910659,29458,45.43,28.77,Alive,,,,,,
24-May-22,NR,RWU,2,46,9820910659,29458,41.26,39.44,Alive,,,,,,
19-Oct-22,NR,RWU,2,7,9820910659,29458,52.77,31.78,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,FI,RWU,2,3,9820910659,29457,40.59,36.03,Alive,,,,,,
26-Aug-21,FI,RWU,2,35,9820910659,29457,51.76,43.58,Alive,,,,,,
25-Oct-21,FI,RWU ,2,31,9820910659,29457,55.97,45.37,Alive,,,,,,
24-May-22,FI,RWU,2,36,9820910659,29457,61.01,50.18,Alive,,,,,,
19-Oct-22,FI,RWU,2,13,9820910659,29457,56.15,47.07,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,FI,RWU,2,24,9820910659,29456,32.37,27.34,Alive,,,,,,
26-Aug-21,FI,RWU,2,9,9820910659,29456,36.49,30.23,Alive,,,,,,
25-Oct-21,FI,RWU ,2,22,9820910659,29456,43.07,32.95,Alive,,,,,,
24-May-22,FI,RWU,2,3,9820910659,29456,48.17,38.66,Alive,,,,,,
19-Oct-22,FI,RWU,2,11,9820910659,29456,57.74,47.78,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,36,9820910659,29455,24.84,21.45,Alive,,,,,,
26-Aug-21,NR,RWU,2,9,9820910659,29455,30.57,23.12,Alive,,,,,,
25-Oct-21,NR,RWU ,2,32,9820910659,29455,36.38,25.19,Alive,,,,,,
24-May-22,NR,RWU,2,22,9820910659,29455,38.82,29.26,Alive,,,,,,
19-Oct-22,NR,RWU,2,16,9820910659,29455,43.46,32.91,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,9,9820910659,29454,26.4,28.1,Alive,,,,,,
26-Aug-21,NR,RWU,2,24,9820910659,29454,35.32,32.06,Alive,,,,,,
25-Oct-21,NR,RWU ,2,31,9820910659,29454,41.11,29.48,Alive,,,,,,
24-May-22,NR,RWU,2,41,9820910659,29454,41.67,42.13,Alive,,,,,,
19-Oct-22,NR,RWU,2,34,9820910659,29454,39.67,39.11,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,FI,RWU,2,36,9820910659,29453,38.89,35.39,Alive,,,,,,
26-Aug-21,FI,RWU,2,50,9820910659,29453,48.84,43.15,Alive,,,,,,
25-Oct-21,FI,RWU ,2,19,9820910659,29453,56.3,41.31,Alive,,,,,,
24-May-22,FI,RWU,2,45,9820910659,29453,65.61,56.19,Alive,,,,,,
19-Oct-22,FI,RWU,2,24,9820910659,29453,69.52,55.95,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,FI,RWU,2,29,9820910659,29452,48,42.25,Alive,,,,,,
26-Aug-21,FI,RWU,2,41,9820910659,29452,59.46,41.41,Alive,,,,,,
25-Oct-21,FI,RWU ,2,10,9820910659,29452,63.6,47.63,Alive,,,,,,
24-May-22,FI,RWU,2,34,9820910659,29452,77.2,60.74,Alive,,,,,,
19-Oct-22,FI,RWU,2,29,9820910659,29452,87.87,63.36,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,FI,RWU,2,25,9820910659,29451,33.69,30.89,Alive,,,,,,
26-Aug-21,FI,RWU,2,8,9820910659,29451,38.09,31.58,Alive,,,,,,
25-Oct-21,FI,RWU ,2,16,9820910659,29451,48.25,36.53,Alive,,,,,,
24-May-22,FI,RWU,2,42,9820910659,29451,55.72,35.66,Alive,,,,,,
19-Oct-22,FI,RWU,2,19,9820910659,29451,64.73,45.26,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,47,9820910659,29450,24.95,24.8,Alive,,,,,,
26-Aug-21,NR,RWU,2,17,9820910659,29450,30.7,26.1,Alive,,,,,,
25-Oct-21,NR,RWU ,2,7,9820910659,29450,39.55,31.25,Alive,,,,,,
24-May-22,NR,RWU,2,34,9820910659,29450,34.9,35.28,Alive,,,,,,
19-Oct-22,NR,RWU,2,42,9820910659,29450,47.52,38.88,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,28,9820910659,29449,32.71,24.01,Alive,,,,,,
26-Aug-21,NR,RWU,2,49,9820910659,29449,38.62,28.14,Alive,,,,,,
25-Oct-21,NR,RWU ,2,2,9820910659,29449,52.63,42.5,Alive,,,,,,
24-May-22,NR,RWU,2,49,9820910659,29449,55.67,56.05,Alive,,,,,,
19-Oct-22,NR,RWU,2,38,9820910659,29449,50.34,37.25,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,38,9820910659,29448,29,23.69,Alive,,,,,,
26-Aug-21,NR,RWU,2,16,9820910659,29448,38.82,28.32,Alive,,,,,,
25-Oct-21,NR,RWU ,2,21,9820910659,29448,47.68,30.93,Alive,,,,,,
24-May-22,NR,RWU,2,15,9820910659,29448,42.66,32.24,Alive,,,,,,
19-Oct-22,NR,RWU,2,13,9820910659,29448,46.22,33.09,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,FI,RWU,2,32,9820910659,29447,44.06,39.8,Alive,,,,,,
26-Aug-21,FI,RWU,2,44,9820910659,29447,50.28,43.33,Alive,,,,,,
25-Oct-21,FI,RWU ,2,51,9820910659,29447,60.59,50.1,Alive,,,,,,
24-May-22,FI,RWU,2,7,9820910659,29447,58.8,49.71,Alive,,,,,,
19-Oct-22,FI,RWU,2,49,9820910659,29447,dead,dead,dead,,,,10/19/2022,,
28-Jul-21,FI,RWU,2,11,9820910659,29446,32.85,31.67,Alive,,,,,,
26-Aug-21,FI,RWU,2,53,9820910659,29446,41.97,32.76,Alive,,,,,,
25-Oct-21,FI,RWU ,2,52,9820910659,29446,55.86,47.99,Alive,,,,,,
24-May-22,FI,RWU,2,22,9820910659,29446,53.17,39.84,Alive,,,,,,
19-Oct-22,FI,RWU,2,32,9820910659,29446,65.23,55.75,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,23,9820910659,29445,39.56,32.69,Alive,,,,,,
26-Aug-21,NR,RWU,2,55,9820910659,29445,47.75,32.85,Alive,,,,,,
25-Oct-21,NR,RWU ,2,6,9820910659,29445,61.8,46.43,Alive,,,,,,
24-May-22,NR,RWU,2,54,9820910659,29445,61.58,61.43,Dead,,,,,,
19-Oct-22,NR,RWU,2,52,,29445,missing,missing,missing,,,,,,
28-Jul-21,NR,RWU,2,11,9820910659,29444,24.04,18.06,Alive,,,,,,
26-Aug-21,NR,RWU,2,20,9820910659,29444,33.21,25.35,Alive,,,,,,
25-Oct-21,NR,RWU ,2,3,9820910659,29444,38.14,25.12,Alive,,,,,,
24-May-22,NR,RWU,2,40,9820910659,29444,39.44,39.32,Alive,,,,,,
19-Oct-22,NR,RWU,2,43,9820910659,29444,42.99,26.73,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,2,9820910659,29443,23.58,19.46,Alive,,,,,,
26-Aug-21,NR,RWU,2,31,9820910659,29443,31.31,28.98,Alive,,,,,,
25-Oct-21,NR,RWU ,2,37,9820910659,29443,46.94,32.36,Alive,,,,,,
24-May-22,NR,RWU,2,45,9820910659,29443,40.98,41.05,Alive,,,,,,
19-Oct-22,NR,RWU,2,27,9820910659,29443,40,29.56,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,8,9820910659,29442,21.11,17.66,Alive,,,,,,
26-Aug-21,NR,RWU,2,30,9820910659,29442,24.14,24.14,Alive,,,,,,
25-Oct-21,NR,RWU ,2,4,9820910659,29442,38.55,38.18,Alive,,,,,,
24-May-22,NR,RWU,2,39,9820910659,29442,38.72,39.13,Alive,,,,,,
19-Oct-22,NR,RWU,2,8,9820910659,29442,47.48,39.25,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,FI,RWU,2,10,9820910659,29441,48.92,44.65,Alive,,,,,,
26-Aug-21,FI,RWU,2,3,9820910659,29441,55.04,50.12,Alive,,,,,,
25-Oct-21,FI,RWU ,2,35,9820910659,29441,60.84,51.53,Alive,,,,,,
24-May-22,FI,RWU,2,12,9820910659,29441,68.18,64.64,Alive,,,,,,
19-Oct-22,FI,RWU,2,3,9820910659,29441,79.9,72.65,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,37,9820910659,29440,28.16,19.33,Alive,,,,,,
26-Aug-21,NR,RWU,2,14,9820910659,29440,35.81,23.15,Alive,,,,,,
25-Oct-21,NR,RWU ,2,9,9820910659,29440,35.05,26.06,Alive,,,,,,
24-May-22,NR,RWU,2,32,9820910659,29440,38.17,25.04,Alive,,,,,,
19-Oct-22,NR,RWU,2,1,9820910659,29440,44.8,31.4,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,NR,RWU,2,51,9820910659,29439,28.55,22.41,Alive,,,,,,
26-Aug-21,NR,RWU,2,18,9820910659,29439,34.68,27.59,Alive,,,,,,
25-Oct-21,NR,RWU ,2,29,9820910659,29439,41.36,29.7,Alive,,,,,,
24-May-22,NR,RWU,2,24,9820910659,29439,39.89,26.7,Alive,,,,,,
19-Oct-22,NR,RWU,2,26,9820910659,29439,42.35,28.04,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,21,9820910659,29438,28.61,23.24,Alive,,,,,,
26-Aug-21,NR,RWU,2,12,9820910659,29438,37.27,32.08,Alive,,,,,,
25-Oct-21,NR,RWU ,2,26,9820910659,29438,51.9,36.06,Alive,,,,,,
24-May-22,NR,RWU,2,33,9820910659,29438,48.59,41.76,Alive,,,,,,
19-Oct-22,NR,RWU,2,5,9820910659,29438,47.68,36.82,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,NR,RWU,2,24,9820910659,29437,26.01,28.19,Alive,,,,,,
26-Aug-21,NR,RWU,2,15,9820910659,29437,38.77,34.29,Alive,,,,,,
25-Oct-21,NR,RWU ,2,54,9820910659,29437,47.56,34.46,Alive,,,,,,
24-May-22,NR,RWU,2,51,9820910659,29437,43.85,43.62,Alive,,,,,,
19-Oct-22,NR,RWU,2,30,9820910659,29437,55.9,45.43,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,FI,RWU,2,2,9820910659,29436,35.96,29,Alive,,,,,,
26-Aug-21,FI,RWU,2,52,9820910659,29436,40.48,32.51,Alive,,,,,,
25-Oct-21,FI,RWU ,2,45,9820910659,29436,50.41,33.21,Alive,,,,,,
24-May-22,FI,RWU,2,47,9820910659,29436,53.31,34.2,Alive,,,,,,
19-Oct-22,FI,RWU,2,47,9820910659,29436,dead,dead,dead,,,,10/19/2022,,
28-Jul-21,MV,RWU,3,52,9820910659,29435,40.49,30.56,Alive,,,,,,
26-Aug-21,MV,RWU,3,12,9820910659,29435,48,26.82,Alive,,,,,,
25-Oct-21,MV,RWU ,3,47,9820910659,29435,64.36,46.35,Alive,"Origionally labeled GH, changed to MV",,,,,
24-May-22,MV,RWU,3,49,9820910659,29435,67.33,42.98,Alive,,,,,,
19-Oct-22,MV,RWU,3,19,9820910659,29435,55.49,37.56,alive,DERIVED FROM MV-3 photo,,,,,
28-Jul-21,NR,RWU,2,7,9820910659,29434,29.47,21.28,Alive,,,,,,
26-Aug-21,NR,RWU,2,29,9820910659,29434,35.32,24.64,Alive,,,,,,
25-Oct-21,NR,RWU ,2,52,9820910659,29434,44.56,26.99,Alive,,,,,,
24-May-22,NR,RWU,2,25,9820910659,29434,43.01,25.6,Alive,,,,,,
19-Oct-22,NR,RWU,2,33,9820910659,29434,47.33,29.23,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,12,9820910659,29433,18.95,17.92,Alive,,,,,,
26-Aug-21,NR,RWU,2,47,9820910659,29433,25.54,19.94,Alive,,,,,,
25-Oct-21,NR,RWU ,2,41,9820910659,29433,35.62,23.42,Alive,,,,,,
24-May-22,NR,RWU,2,28,9820910659,29433,33.39,25.83,Alive,,,,,,
19-Oct-22,NR,RWU,2,22,9820910659,29433,35.9,28.26,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,16,9820910659,29432,25.13,17.89,Alive,,,,,,
26-Aug-21,NR,RWU,2,21,9820910659,29432,28.22,23.15,Alive,,,,,,
25-Oct-21,NR,RWU ,2,36,9820910659,29432,36.88,28.46,Alive,,,,,,
24-May-22,NR,RWU,2,37,9820910659,29432,33.99,34.37,Alive,,,,,,
19-Oct-22,NR,RWU,2,18,9820910659,29432,36.28,27.94,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,15,9820910659,29431,20.95,19.88,Alive,,,,,,
26-Aug-21,NR,RWU,2,23,9820910659,29431,28.48,26.84,Alive,,,,,,
25-Oct-21,NR,RWU ,2,20,9820910659,29431,35.63,23.95,Alive,,,,,,
24-May-22,NR,RWU,2,26,9820910659,29431,31.81,24.13,Alive,,,,,,
19-Oct-22,NR,RWU,2,46,9820910659,29431,35.93,25.66,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,54,9820910659,29430,32.73,28.28,Alive,,,,,,
26-Aug-21,NR,RWU,2,26,9820910659,29430,43.42,35.81,Alive,,,,,,
25-Oct-21,NR,RWU ,2,25,9820910659,29430,61.54,43.26,Alive,,,,,,
24-May-22,NR,RWU,2,16,9820910659,29430,53.33,39.33,Alive,,,,,,
19-Oct-22,NR,RWU,2,32,9820910659,29430,55.21,44.49,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,27,9820910659,29429,30.69,28.33,Alive,,,,,,
26-Aug-21,NR,RWU,2,41,9820910659,29429,41.83,35.78,Alive,,,,,,
25-Oct-21,NR,RWU ,2,34,9820910659,29429,58.71,49.5,Alive,,,,,,
24-May-22,NR,RWU,2,35,9820910659,29429,49.82,50.56,Alive,,,,,,
19-Oct-22,NR,RWU,2,4,9820910659,29429,53.67,41.27,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,NR,RWU,2,1,9820910659,29428,23.44,20.84,Alive,,,,,,
26-Aug-21,NR,RWU,2,33,9820910659,29428,29.11,26.1,Alive,,,,,,
25-Oct-21,NR,RWU ,2,46,9820910659,29428,45.89,35.67,Alive,,,,,,
24-May-22,NR,RWU,2,19,9820910659,29428,36.91,36.52,Alive,,,,,,
19-Oct-22,NR,RWU,2,2,9820910659,29428,38.67,27.75,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,NR,RWU,2,3,9820910659,29427,30.81,26.55,Alive,,,,,,
26-Aug-21,NR,RWU,2,42,9820910659,29427,37.2,36.89,Alive,,,,,,
25-Oct-21,NR,RWU ,2,40,9820910659,29427,51.88,47.14,Alive,,,,,,
24-May-22,NR,RWU,2,4,9820910659,29427,48.84,47.36,Alive,,,,,,
19-Oct-22,NR,RWU,2,9,9820910659,29427,63.74,63.39,alive,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,,,
28-Jul-21,NR,RWU,2,14,9820910659,29426,36.35,29.56,Alive,,,,,,
26-Aug-21,NR,RWU,2,11,9820910659,29426,43.98,32.08,Alive,,,,,,
25-Oct-21,NR,RWU ,2,13,9820910659,29426,57.71,36.27,Alive,,,,,,
24-May-22,NR,RWU,2,44,9820910659,29426,53.47,53.75,Alive,,,,,,
19-Oct-22,NR,RWU,2,21,9820910659,29426,55.47,39.21,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,19,9820910659,29425,19.65,18.37,Alive,,,,,,
26-Aug-21,NR,RWU,2,54,9820910659,29425,26.35,22.07,Alive,,,,,,
25-Oct-21,NR,RWU ,2,16,9820910659,29425,33.77,25.07,Alive,,,,,,
24-May-22,NR,RWU,2,47,9820910659,29425,29.77,30.99,Alive,,,,,,
19-Oct-22,NR,RWU,2,35,9820910659,29425,32.74,28.06,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,FI,RWU,2,13,9820910659,29424,41.97,41.59,Alive,,,,,,
26-Aug-21,FI,RWU,2,30,9820910659,29424,37.81,29.09,Alive,QA/QC results org marked 29362 now 29424,,,,,
25-Oct-21,FI,RWU ,2,7,9820910659,29424,52.34,46.39,Alive,,,,,,
24-May-22,FI,RWU,2,26,9820910659,29424,59.08,50.53,Alive,,,,,,
19-Oct-22,FI,RWU,2,8,9820910659,29424,71.34,53.74,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,26,9820910659,29423,23.68,20.91,Alive,,,,,,
26-Aug-21,NR,RWU,2,34,9820910659,29423,24.69,21.83,Alive,,,,,,
25-Oct-21,NR,RWU ,2,50,9820910659,29423,35.14,25.07,Alive,,,,,,
24-May-22,NR,RWU,2,23,9820910659,29423,28.91,23.23,Alive,,,,,,
19-Oct-22,NR,RWU,2,37,9820910659,29423,33.37,25.23,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,FI,RWU,2,4,9820910659,29422,33.62,31.17,Alive,,,,,,
26-Aug-21,FI,RWU,2,45,9820910659,29422,41.86,36.09,Alive,,,,,,
25-Oct-21,FI,RWU ,2,24,9820910659,29422,58.83,43,Alive,,,,,,
24-May-22,FI,RWU,2,21,9820910659,29422,56.63,40.8,Alive,,,,,,
19-Oct-22,FI,RWU,2,16,9820910659,29422,65.98,55.38,alive,"DERIVED FROM FI-2_alive photo, no morts photo provided(Mary S recorded 40 alive, 11 dead, 4 missing)",,,,,
28-Jul-21,NR,RWU,2,34,9820910659,29421,25.23,22.13,Alive,,,,,,
26-Aug-21,NR,RWU,2,6,9820910659,29421,32.36,20.97,Alive,,,,,,
25-Oct-21,NR,RWU ,2,5,9820910659,29421,41.08,36.17,Alive,,,,,,
24-May-22,NR,RWU,2,31,9820910659,29421,41.58,33.64,Alive,,,,,,
19-Oct-22,NR,RWU,2,49,9820910659,29421,46.88,31.99,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,18,9820910659,29420,24.44,21.47,Alive,,,,,,
26-Aug-21,NR,RWU,2,22,9820910659,29420,29.08,21.62,Alive,,,,,,
25-Oct-21,NR,RWU ,2,15,9820910659,29420,35.27,28.77,Alive,,,,,,
24-May-22,NR,RWU,2,48,9820910659,29420,35.83,35.7,Alive,,,,,,
19-Oct-22,NR,RWU,2,23,9820910659,29420,34.32,25.24,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,6,9820910659,29419,37.95,22.23,Alive,,,,,,
26-Aug-21,NR,RWU,2,4,9820910659,29419,28.67,21.93,Alive,,,,,,
25-Oct-21,NR,RWU ,2,39,9820910659,29419,37.13,28.13,Alive,,,,,,
24-May-22,NR,RWU,2,20,9820910659,29419,35.45,30.07,Alive,,,,,,
19-Oct-22,NR,RWU,2,29,9820910659,29419,34.68,27.67,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,MV,RWU,3,55,9820910659,29418,40.69,28.85,Alive,,,,,,
26-Aug-21,MV,RWU,3,43,9820910659,29418,53.41,35.64,Alive,,,,,,
25-Oct-21,MV,RWU ,3,48,9820910659,29418,51.3,38.75,Alive,"Origionally labeled GH, changed to MV",,,,,
24-May-22,MV,RWU,3,12,9820910659,29418,65.24,45.41,Alive,,,,,,
19-Oct-22,MV,RWU,3,29,9820910659,29418,67.02,44.33,alive,DERIVED FROM MV-3 photo,,,,,
28-Jul-21,Mv,RWU,3,54,9820910659,29417,31.6,23.24,Alive,,,,,,
26-Aug-21,MV,RWU,3,40,9820910659,29417,52.35,34.59,Alive,,,,,,
25-Oct-21,MV,RWU ,3,36,9820910659,29417,48.13,41.89,Alive,"Origionally labeled GH, changed to MV",,,,,
24-May-22,MV,RWU,3,20,9820910659,29417,59.61,38.05,Alive,,,,,,
19-Oct-22,MV,RWU,3,13,9820910659,29417,58.23,40.91,dead,DERIVED FROM MV-3 photo,,,,,
28-Jul-21,NR,RWU,2,35,9820910659,29416,32.41,25.32,Alive,,,,,,
26-Aug-21,NR,RWU,2,50,9820910659,29416,40.25,33.75,Alive,,,,,,
25-Oct-21,NR,RWU ,2,14,9820910659,29416,49.37,38.83,Alive,,,,,,
24-May-22,NR,RWU,2,5,9820910659,29416,44.12,34.6,Alive,,,,,,
19-Oct-22,NR,RWU,2,12,9820910659,29416,53.29,38.91,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,20,9820910659,29415,35.33,27.28,Alive,,,,,,
26-Aug-21,NR,RWU,2,45,9820910659,29415,42.56,33.67,Alive,,,,,,
25-Oct-21,NR,RWU ,2,47,9820910659,29415,50.03,38.2,Alive,,,,,,
24-May-22,NR,RWU,2,8,9820910659,29415,50.26,34.95,Alive,,,,,,
19-Oct-22,NR,RWU,2,51,,29415,missing,missing,missing,,,,,,
28-Jul-21,NR,RWU,2,33,9820910659,29414,22.67,18.68,Alive,,,,,,
26-Aug-21,NR,RWU,2,5,9820910659,29414,28.94,19.61,Alive,,,,,,
25-Oct-21,NR,RWU ,2,10,9820910659,29414,36.23,27.87,Alive,,,,,,
24-May-22,NR,RWU,2,38,9820910659,29414,34.83,35.49,Alive,,,,,,
19-Oct-22,NR,RWU,2,15,9820910659,29414,36.32,25.61,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,30,9820910659,29413,25.62,20.13,Alive,,,,,,
26-Aug-21,NR,RWU,2,39,9820910659,29413,29.82,26.1,Alive,,,,,,
25-Oct-21,NR,RWU ,2,19,9820910659,29413,33.22,21.25,Alive,,,,,,
24-May-22,NR,RWU,2,6,9820910659,29413,31.81,22.35,Alive,,,,,,
19-Oct-22,NR,RWU,2,50,,29413,missing,missing,missing,,,,,,
28-Jul-21,NR,RWU,2,5,9820910659,29412,30.75,24.55,Alive,,,,,,
26-Aug-21,NR,RWU,2,32,9820910659,29412,32.6,28.33,Alive,,,,,,
25-Oct-21,NR,RWU ,2,30,9820910659,29412,41.88,29.08,Alive,,,,,,
24-May-22,NR,RWU,2,52,9820910659,29412,43.39,44.08,Alive,,,,,,
19-Oct-22,NR,RWU,2,28,9820910659,29412,43.37,28.99,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,MV,RWU,3,51,9820910659,29411,35.84,24.57,Alive,,,,,,
26-Aug-21,MV,RWU,3,44,9820910659,29411,47.29,40.55,Alive,,,,,,
25-Oct-21,MV,RWU ,3,30,9820910659,29411,61.54,41.22,Alive,"Origionally labeled GH, changed to MV",,,,,
24-May-22,MV,RWU,3,38,9820910659,29411,58.11,45.01,Alive,,,,,,
19-Oct-22,MV,RWU,3,28,9820910659,29411,61.16,38.4,alive,DERIVED FROM MV-3 photo,,,,,
28-Jul-21,NR,RWU,2,4,9820910659,29410,27.06,24.74,Alive,,,,,,
26-Aug-21,NR,RWU,2,35,9820910659,29410,32.8,32.83,Alive,,,,,,
25-Oct-21,NR,RWU ,2,33,9820910659,29410,46.1,30.31,Alive,,,,,,
24-May-22,NR,RWU,2,10,9820910659,29410,41.26,39.24,Alive,,,,,,
19-Oct-22,NR,RWU,2,17,9820910659,29410,45.66,34.4,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,MV,RWU,3,53,9820910659,29409,35.61,26.55,Alive,,,,,,
26-Aug-21,MV,RWU,3,27,9820910659,29409,42.24,28.31,Alive,,,,,,
25-Oct-21,MV,RWU ,3,14,9820910659,29409,53.13,37.51,Alive,"Origionally labeled GH, changed to MV",,,,,
24-May-22,MV,RWU,3,9,9820910659,29409,47.03,35.25,Alive,,,,,,
19-Oct-22,MV,RWU,3,47,9820910659,29409,56.18,37.54,dead,DERIVED FROM MV-3 photo,,,10/19/2022,,
28-Jul-21,NR,RWU,2,39,9820910659,29408,22.49,20.99,Alive,,,,,,
26-Aug-21,NR,RWU,2,36,9820910659,29408,29.08,24.6,Alive,,,,,,
25-Oct-21,NR,RWU ,2,11,9820910659,29408,37.63,31.93,Alive,,,,,,
24-May-22,NR,RWU,2,11,9820910659,29408,36.56,32.27,Alive,,,,,,
19-Oct-22,NR,RWU,2,36,9820910659,29408,37.59,29.54,dead,DERIVED FROM NR-2_aliveANDdead(tagged) photo,,,10/19/2022,,
28-Jul-21,NEH,RWU,2,24,9820910659,29407,34.75,23.23,Alive,,,,,,
26-Aug-21,NEH,RWU,2,55,9820910659,29407,38.77,29.53,Alive,,,,,,
25-Oct-21,NEH,RWU ,2,9,9820910659,29407,51.2,31.37,Alive,,,,,,
24-May-22,NEH,RWU,2,47,9820910659,29407,45.9,31.65,Alive,,,,,,
19-Oct-22,NEH,RWU,2,17,9820910659,29407,59.44,44.49,alive,DERIVED FROM NEH-2_alive photo ,,,,,
28-Jul-21,GH,RWU,2,48,9820910659,29406,44,32.6,Alive,,,,,,
26-Aug-21,GH,RWU,2,24,9820910659,29406,46.82,32.59,Alive,,,,,,
25-Oct-21,GH,RWU ,2,22,9820910659,29406,64.58,45.45,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,29406,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,NEH,RWU,2,7,9820910659,29405,38.53,29.17,Alive,,,,,,
26-Aug-21,NEH,RWU,2,50,9820910659,29405,45.91,29.94,Alive,,,,,,
25-Oct-21,NEH,RWU ,2,37,9820910659,29405,61.81,45.23,Alive,,,,,,
24-May-22,NEH,RWU,2,43,9820910659,29405,50.67,30.39,Alive,,,,,,
19-Oct-22,NEH,RWU,2,45,9820910659,29405,77.73,45.8,alive,DERIVED FROM NEH-2_aliveANDdead,,,,,
28-Jul-21,NEH,RWU,2,28,9820910659,29404,45.34,44.1,Alive,,,,,,
26-Aug-21,NEH,RWU,2,43,9820910659,29404,44.85,55.63,Alive,,,,,,
